"index"	"input_logprob"	"output_logprob"	"shift_freq"	"correct"	"shift"	"shift_level"	"pred"
4868	-40.1822242736816	-37.4967765808105	3	0	10	10	0.0447658593973926
4869	-32.5965538024902	-37.5034713745117	3	0	10	10	0.0400797128490185
4870	-43.2759246826172	-37.5035438537598	3	0	10	10	0.0467992683072656
4871	-37.7852439880371	-37.5036582946777	3	0	10	10	0.0432200718060982
4872	-39.1262702941895	-37.4962882995605	3	0	10	10	0.0440869234774658
4873	-42.8552589416504	-37.4962882995605	3	0	10	10	0.0465336689399836
4874	-32.4523544311523	-37.5038032531738	3	0	10	10	0.0399949024889729
4875	-34.0289535522461	-37.5038642883301	3	0	10	10	0.0409233543893862
4876	-37.9259872436523	-37.5038795471191	3	0	10	10	0.0433079379189098
4877	-39.7971534729004	-37.4961051940918	3	0	10	10	0.0445183198510899
4878	-37.8901863098145	-37.5039138793945	3	0	10	10	0.0432853580115283
4879	-33.7126426696777	-37.5039443969727	3	0	10	10	0.0407352355608048
4880	-41.4858169555664	-37.5039939880371	3	0	10	10	0.0456014073055182
4881	-36.5860900878906	-37.4960021972656	3	0	10	10	0.0424916514999675
4882	-32.3654975891113	-37.5040321350098	3	0	10	10	0.0399438378233758
4883	-37.1137084960938	-37.4959373474121	3	0	10	10	0.0428186887432274
4884	-34.3003425598145	-37.5041160583496	3	0	10	10	0.0410847021654366
4885	-38.0530967712402	-37.4958648681641	3	0	10	10	0.0434068142950766
4886	-33.6017837524414	-37.495849609375	3	1	10	10	0.0406875108036741
4887	-40.5027351379395	-37.4958381652832	3	0	10	10	0.0449765508587306
4888	-35.9470481872559	-37.5041618347168	3	0	10	10	0.0420802342701041
4889	-36.6432189941406	-37.5042114257812	3	0	10	10	0.0425079425085308
4890	-34.8086090087891	-37.495777130127	3	0	10	10	0.0414083843272226
4891	-31.7105751037598	-37.5042381286621	3	0	10	10	0.0395640856253527
4892	-37.4399375915527	-37.4956321716309	3	0	10	10	0.0430227191063178
4893	-38.2971611022949	-37.4956016540527	3	0	10	10	0.0435614524652653
4894	-41.3417358398438	-37.4955787658691	3	0	10	10	0.0455271356867566
4895	-36.4270553588867	-37.5045433044434	3	0	10	10	0.0423738940396556
4896	-39.7220001220703	-37.5046157836914	3	0	10	10	0.0444493019883166
4897	-39.7703857421875	-37.5046577453613	3	0	10	10	0.044480390963591
4898	-35.4251441955566	-37.5046653747559	3	0	10	10	0.0417610630078573
4899	-37.1537322998047	-37.4952697753906	3	0	10	10	0.0428451388078136
4900	-37.9109344482422	-44.995792388916	3	0	10	10	0.0287195332879942
4901	-36.2475776672363	-45.0064735412598	3	0	10	10	0.0280073602695857
4902	-35.8734893798828	-44.9913787841797	3	0	10	10	0.027876498160902
4903	-37.4280776977539	-44.9795150756836	3	1	10	10	0.0285415160906723
4904	-37.3443489074707	-45.0754814147949	3	0	10	10	0.0283557036604083
4905	-36.6188011169434	-44.91748046875	3	0	10	10	0.0282998032983362
4906	-38.6237449645996	-45.0995063781738	3	0	10	10	0.0288571505060398
4907	-36.4668312072754	-44.8973350524902	3	0	10	10	0.0282678923707336
4908	-34.2126502990723	-44.8853874206543	3	0	10	10	0.0273615182316743
4909	-37.9304885864258	-45.1260871887207	3	0	10	10	0.0285219699317495
4910	-37.6656379699707	-44.838695526123	3	0	10	10	0.0288650560886729
4911	-37.0929985046387	-45.177417755127	3	0	10	10	0.0280922622208361
4912	-36.9803504943848	-45.2041015625	3	0	10	10	0.0280043392672497
4913	-36.4830894470215	-45.2081489562988	3	0	10	10	0.0277934956413418
4914	-39.1242713928223	-44.7914962768555	3	0	10	10	0.0295687701530471
4915	-37.7675361633301	-45.2191886901855	3	0	10	10	0.0283076823747871
4916	-35.0703353881836	-44.7674598693848	3	0	10	10	0.0278910520247007
4917	-35.936653137207	-45.2347145080566	3	0	10	10	0.0275299162145352
4918	-37.9971351623535	-44.7631454467773	3	0	10	10	0.0291275177323775
4919	-41.8211097717285	-45.2464942932129	3	0	10	10	0.0300041218307543
4920	-35.9172668457031	-44.7311210632324	3	0	10	10	0.0282982821935373
4921	-38.9529800415039	-44.7194862365723	3	0	10	10	0.0296116279203069
4922	-37.5470199584961	-44.7134475708008	3	0	10	10	0.0290144609242238
4923	-35.1575927734375	-44.6930313110352	3	0	10	10	0.028041996403072
4924	-33.902172088623	-44.6911354064941	3	0	10	10	0.027530380043485
4925	-37.4328231811523	-44.6508369445801	3	0	10	10	0.0290659126356763
4926	-34.4119720458984	-44.6302299499512	3	0	10	10	0.0278316897466542
4927	-43.8612403869629	-45.3879776000977	3	0	10	10	0.0306782395593219
4928	-35.2122268676758	-44.6093330383301	3	0	10	10	0.0281946029698537
4929	-37.4683990478516	-44.6045341491699	3	0	10	10	0.029155521659772
4930	-36.6612205505371	-45.4109535217285	3	0	10	10	0.0275561589737979
4931	-37.0146217346191	-45.411563873291	3	0	10	10	0.0276992676503621
4932	-40.1286468505859	-44.5632820129395	3	0	10	10	0.0303889129543092
4933	-37.5658493041992	-44.5413780212402	3	0	10	10	0.0292992827820203
4934	-37.8414878845215	-44.5095863342285	3	0	10	10	0.0294700743814909
4935	-36.5111961364746	-44.5008506774902	3	0	10	10	0.0289121893643761
4936	-34.771053314209	-45.5066452026367	3	0	10	10	0.0266565912996681
4937	-36.7135276794434	-44.4931488037109	3	0	10	10	0.0290108253557872
4938	-33.660041809082	-44.485179901123	3	0	10	10	0.027746128822868
4939	-34.0630493164062	-44.4849395751953	3	0	10	10	0.0279119197175931
4940	-40.5498733520508	-44.4423332214355	3	0	10	10	0.0307821468020404
4941	-36.9054527282715	-45.5618553161621	3	0	10	10	0.0274260052246937
4942	-36.8841018676758	-44.4358406066895	3	0	10	10	0.0291758994261858
4943	-38.9386749267578	-45.5736885070801	3	0	10	10	0.0282424817184609
4944	-37.7661476135254	-45.5900535583496	3	0	10	10	0.0277332468028676
4945	-36.3848419189453	-44.4091835021973	3	0	10	10	0.029004736592043
4946	-39.1325073242188	-44.4082489013672	3	0	10	10	0.0302036860071026
4947	-37.0368804931641	-44.4031066894531	3	0	10	10	0.029294466226515
4948	-39.186336517334	-45.6232376098633	3	0	10	10	0.028268354177557
4949	-39.5847587585449	-44.360523223877	3	0	10	10	0.0304853605944346
4950	-36.753246307373	-45.6440010070801	3	0	10	10	0.0272405280368932
4951	-31.7980461120605	-45.6442031860352	3	0	10	10	0.0253173457724398
4952	-40.7040672302246	-44.3495063781738	3	0	10	10	0.0310101058694047
4953	-37.6343040466309	-44.3198890686035	3	0	10	10	0.0296892209306259
4954	-37.7231826782227	-44.319034576416	3	0	10	10	0.0297294919859822
4955	-37.7875938415527	-44.3094863891602	3	0	10	10	0.0297733609967865
4956	-37.3877410888672	-44.3004417419434	3	0	10	10	0.0296133807122498
4957	-40.7613525390625	-44.2996559143066	3	0	10	10	0.031121522140094
4958	-43.9896392822266	-44.2967224121094	3	0	10	10	0.0326380565092316
4959	-39.1902503967285	-44.2958450317383	3	1	10	10	0.030417141083248
4960	-37.2194709777832	-44.2896957397461	3	0	10	10	0.0295576133465215
4961	-35.7263488769531	-45.7160797119141	3	1	10	10	0.0267239859603337
4962	-34.0755348205566	-44.2640953063965	3	0	10	10	0.0282595969751877
4963	-35.9243431091309	-44.263843536377	3	0	10	10	0.0290405556543461
4964	-37.4647521972656	-44.2607040405273	3	0	10	10	0.0297119950815732
4965	-41.1306533813477	-45.7442893981934	3	0	10	10	0.0288964173208274
4966	-37.1157455444336	-44.2294845581055	3	0	10	10	0.0296106465792386
4967	-39.7270889282227	-44.2178153991699	3	0	10	10	0.0307902961536071
4968	-34.7774391174316	-44.2104797363281	3	0	10	10	0.0286381273543306
4969	-40.3402290344238	-44.1908874511719	3	0	10	10	0.031115208762797
4970	-41.4556732177734	-44.1802139282227	3	0	10	10	0.0316480470546253
4971	-34.7936553955078	-45.824779510498	3	0	10	10	0.0262003490903224
4972	-40.8712158203125	-44.170295715332	3	0	10	10	0.0313945524100202
4973	-41.3846282958984	-45.8333625793457	3	0	10	10	0.0288625512052379
4974	-36.7099113464355	-44.1615715026855	3	0	10	10	0.0295446677249683
4975	-40.5261344909668	-44.1599388122559	3	0	10	10	0.0312535466685873
4976	-38.6391181945801	-44.1417083740234	3	0	10	10	0.0304288156881205
4977	-39.3959465026855	-44.1334228515625	3	0	10	10	0.0307834579593005
4978	-38.3729820251465	-44.1321258544922	3	0	10	10	0.0303259208695617
4979	-38.5767211914062	-44.1282806396484	3	0	10	10	0.0304233945896369
4980	-40.2603416442871	-44.1145401000977	3	0	10	10	0.0312095789163856
4981	-37.6291236877441	-45.8897590637207	3	0	10	10	0.0272226634114252
4982	-35.4157485961914	-44.107780456543	3	0	10	10	0.0290730173100045
4983	-37.0709266662598	-45.9096794128418	3	0	10	10	0.0269695723028859
4984	-46.413875579834	-44.0600357055664	3	1	10	10	0.0342616654042986
4985	-33.6077079772949	-44.0582618713379	3	0	10	10	0.0283861067863995
4986	-38.5807609558105	-44.0456886291504	3	0	10	10	0.0305639369491009
4987	-35.9225387573242	-44.0413551330566	3	0	10	10	0.0293983452151676
4988	-39.8296699523926	-44.0378456115723	3	0	10	10	0.0311438355984516
4989	-35.8197822570801	-44.0358581542969	3	0	10	10	0.0293627929083511
4990	-34.7959175109863	-44.0332374572754	3	0	10	10	0.0289274700083203
4991	-33.2616653442383	-44.0295448303223	3	0	10	10	0.0282864769969375
4992	-37.3672180175781	-45.9836730957031	3	0	10	10	0.0269772161242029
4993	-33.6189842224121	-45.9885292053223	3	0	10	10	0.0255170915928412
4994	-38.6506805419922	-43.9933280944824	3	1	10	10	0.0306837421684275
4995	-37.5348739624023	-43.9923057556152	3	0	10	10	0.0301859201277226
4996	-41.0525436401367	-46.0084609985352	3	0	10	10	0.0284454312046206
4997	-33.4106636047363	-43.9888801574707	3	0	10	10	0.028412388532203
4998	-36.1736907958984	-43.980785369873	3	0	10	10	0.0296059765342185
4999	-39.8201713562012	-43.9632987976074	3	0	10	10	0.0312675253514454
5000	-38.9979934692383	-14.9972724914551	3	0	11	11	0.106756476503816
5001	-35.3926544189453	-14.9969806671143	3	0	11	11	0.101652930577617
5002	-35.4903755187988	-14.9965553283691	3	0	11	11	0.101790611663012
5003	-41.7941703796387	-15.007698059082	3	0	11	11	0.110811566877528
5004	-36.2748031616211	-14.9917259216309	3	0	11	11	0.102909230656346
5005	-38.5326499938965	-14.9894962310791	3	0	11	11	0.106126997602792
5006	-36.4609222412109	-15.0106201171875	3	0	11	11	0.103070926535289
5007	-39.3414115905762	-15.0106201171875	3	0	11	11	0.10718175465849
5008	-39.4727516174316	-14.9893569946289	3	0	11	11	0.107488433905733
5009	-35.28857421875	-14.9862174987793	3	0	11	11	0.101564606746362
5010	-41.2079048156738	-14.9854125976562	3	0	11	11	0.110062134504697
5011	-34.8671607971191	-15.0153274536133	3	0	11	11	0.100832624265417
5012	-34.0152626037598	-15.0165519714355	3	0	11	11	0.0996605713077614
5013	-39.6212120056152	-14.9828948974609	3	0	11	11	0.10774000062862
5014	-37.4022102355957	-15.0181541442871	3	0	11	11	0.104358664148681
5015	-36.1575965881348	-15.0203704833984	3	0	11	11	0.102595242654579
5016	-37.9485778808594	-14.9788970947266	3	0	11	11	0.105346035049685
5017	-37.0126838684082	-15.0222206115723	3	0	11	11	0.103786080861222
5018	-35.9128723144531	-15.0228462219238	3	0	11	11	0.102240987681793
5019	-36.6995468139648	-14.9748706817627	3	0	11	11	0.103594569363101
5020	-37.8340454101562	-15.0261116027832	3	0	11	11	0.104930162001401
5021	-42.8451652526855	-14.9733352661133	3	0	11	11	0.11258741567458
5022	-31.9153060913086	-15.0267887115479	3	0	11	11	0.0967871841259668
5023	-38.9954643249512	-15.0273723602295	3	0	11	11	0.106589851250338
5024	-40.3646583557129	-15.0277309417725	3	0	11	11	0.108582311039961
5025	-40.8856353759766	-15.0282325744629	3	0	11	11	0.10934697052685
5026	-39.5229530334473	-14.9703941345215	3	0	11	11	0.107664990143705
5027	-31.5373115539551	-14.9673938751221	3	0	11	11	0.0965810456671641
5028	-37.9892768859863	-15.0339813232422	3	0	11	11	0.105109498387979
5029	-37.2148361206055	-14.9655227661133	3	0	11	11	0.104372452384457
5030	-36.8995780944824	-15.0386219024658	3	0	11	11	0.10354004687878
5031	-32.8651657104492	-14.9606990814209	3	0	11	11	0.0983869308708166
5032	-36.4091033935547	-14.9592247009277	3	0	11	11	0.103268368396934
5033	-37.2488746643066	-14.9561634063721	3	0	11	11	0.104470477000893
5034	-41.4011383056641	-14.9554557800293	3	0	11	11	0.110516824409435
5035	-35.0767669677734	-15.0447978973389	3	0	11	11	0.100969222513839
5036	-30.1136627197266	-14.9536418914795	3	0	11	11	0.0947797945084513
5037	-34.1155242919922	-15.0479393005371	3	0	11	11	0.0996370507855214
5038	-36.8845291137695	-14.9473533630371	3	0	11	11	0.104001079813483
5039	-36.0711288452148	-15.0532379150391	3	0	11	11	0.102302896902716
5040	-36.6792793273926	-15.0536785125732	3	0	11	11	0.103151056254295
5041	-36.4986724853516	-14.9450149536133	3	0	11	11	0.103469146968088
5042	-39.1812591552734	-15.0551643371582	3	0	11	11	0.106707974588311
5043	-37.4132957458496	-15.0566177368164	3	0	11	11	0.104170273277195
5044	-40.6377868652344	-14.9429969787598	3	0	11	11	0.109452435622975
5045	-37.8372459411621	-15.0570030212402	3	0	11	11	0.104769988136563
5046	-33.4407539367676	-14.9421348571777	3	0	11	11	0.0992585700761651
5047	-31.1638793945312	-15.0592746734619	3	0	11	11	0.0956353696799962
5048	-34.8910751342773	-14.9404048919678	3	0	11	11	0.101252240489093
5049	-34.1217041015625	-15.0600719451904	3	0	11	11	0.0995836348476297
5050	-33.5746917724609	-14.9359283447266	3	0	11	11	0.0994719829857111
5051	-35.5029335021973	-15.0665664672852	3	0	11	11	0.101444867485274
5052	-26.3522148132324	-14.9332008361816	3	0	11	11	0.0900906303602361
5053	-40.6258201599121	-15.066858291626	3	0	11	11	0.108750770428191
5054	-36.2813758850098	-15.067663192749	3	0	11	11	0.10252077885971
5055	-38.6460838317871	-14.9308891296387	3	0	11	11	0.106607095913099
5056	-33.5084533691406	-15.07053565979	3	0	11	11	0.0986995641052722
5057	-37.2661056518555	-14.9290428161621	3	0	11	11	0.104639215967615
5058	-37.691478729248	-14.9268760681152	3	0	11	11	0.105257001019072
5059	-38.3222885131836	-14.9268188476562	3	0	11	11	0.106162057479091
5060	-41.7994003295898	-15.0743827819824	3	0	11	11	0.11044659430544
5061	-38.5987281799316	-15.074520111084	3	0	11	11	0.105764383998873
5062	-41.1742897033691	-15.0750274658203	3	0	11	11	0.109514663498576
5063	-42.5379295349121	-15.0750503540039	3	0	11	11	0.11154850813661
5064	-36.6698341369629	-14.9226322174072	3	0	11	11	0.103828557364618
5065	-30.119197845459	-15.0809688568115	3	0	11	11	0.0941680993528765
5066	-36.6481399536133	-14.9163932800293	3	0	11	11	0.103830914544524
5067	-36.0194549560547	-14.9159240722656	3	0	11	11	0.102949181940251
5068	-33.478328704834	-15.0850162506104	3	0	11	11	0.0985857756470636
5069	-40.3916854858398	-15.0865516662598	3	0	11	11	0.108298848471953
5070	-42.8013648986816	-14.913402557373	3	0	11	11	0.112861526878639
5071	-37.0043869018555	-14.9112968444824	3	0	11	11	0.104361984463472
5072	-37.4902572631836	-15.0893936157227	3	0	11	11	0.104105475783934
5073	-38.2159385681152	-15.089693069458	3	0	11	11	0.105135230838126
5074	-39.8452453613281	-14.9099082946777	3	0	11	11	0.108467548599436
5075	-36.6739807128906	-14.9096336364746	3	0	11	11	0.103903153992127
5076	-37.5047798156738	-14.9087448120117	3	0	11	11	0.105087373497375
5077	-31.122184753418	-15.0920486450195	3	0	11	11	0.0954198236926604
5078	-38.2782859802246	-14.907678604126	3	0	11	11	0.106201907114598
5079	-41.0351867675781	-14.9063186645508	3	0	11	11	0.110245763068151
5080	-35.8310050964355	-14.9054832458496	3	0	11	11	0.102740110207349
5081	-41.595874786377	-14.904655456543	3	0	11	11	0.111092300389315
5082	-33.9882049560547	-15.0964965820312	3	0	11	11	0.0992170555565163
5083	-33.9998245239258	-14.9018363952637	3	0	11	11	0.100225799812006
5084	-44.2376823425293	-15.0994110107422	3	0	11	11	0.113990138098344
5085	-30.4671859741211	-14.8997936248779	3	0	11	11	0.0955049366667137
5086	-38.5530586242676	-15.1008415222168	3	0	11	11	0.105557589114174
5087	-37.9719581604004	-14.8987197875977	3	0	11	11	0.105809702014139
5088	-33.2564926147461	-14.8985977172852	3	0	11	11	0.0992297880415947
5089	-35.3500022888184	-14.8953857421875	3	0	11	11	0.102121913585342
5090	-38.0661430358887	-14.8938522338867	3	0	11	11	0.105971176488687
5091	-35.0622177124023	-14.8933334350586	3	0	11	11	0.101732910636727
5092	-39.3099708557129	-15.1074695587158	3	0	11	11	0.106610881231363
5093	-34.3424797058105	-14.89035987854	3	0	11	11	0.100754661901368
5094	-41.3536415100098	-14.8897571563721	3	0	11	11	0.11081327451637
5095	-33.4167938232422	-15.1112689971924	3	0	11	11	0.0983704671607364
5096	-37.3717460632324	-15.1135673522949	3	0	11	11	0.103810048711787
5097	-40.1661987304688	-15.1149196624756	3	0	11	11	0.107813784653849
5098	-37.588306427002	-14.8849258422852	3	0	11	11	0.105334077092003
5099	-33.4692726135254	-15.1151218414307	3	0	11	11	0.0984216816523365
5100	-33.4914512634277	-22.5	3	0	11	11	0.0669738024065355
5101	-35.4416809082031	-22.4999961853027	3	0	11	11	0.0688466200109725
5102	-37.7715187072754	-22.4999961853027	3	0	11	11	0.0711474937473143
5103	-39.4458923339844	-22.4999923706055	3	0	11	11	0.0728447036464712
5104	-38.1222496032715	-22.4999923706055	3	0	11	11	0.0714999690402233
5105	-38.366584777832	-22.5000076293945	3	0	11	11	0.0717464034353587
5106	-33.4562377929688	-22.5000076293945	3	0	11	11	0.0669403983904991
5107	-37.390380859375	-22.5000114440918	3	0	11	11	0.0707662384372163
5108	-34.5006675720215	-22.5000152587891	3	0	11	11	0.06793691767051
5109	-37.5294036865234	-22.5000190734863	3	0	11	11	0.07090503555806
5110	-38.1543502807617	-22.4999771118164	3	0	11	11	0.0715323660217398
5111	-39.4631156921387	-22.4999732971191	3	0	11	11	0.0728624273185741
5112	-34.0024147033691	-22.5000267028809	3	0	11	11	0.0674597628150308
5113	-35.26513671875	-22.5000267028809	3	0	11	11	0.0686749968619228
5114	-40.7987594604492	-22.5000343322754	3	0	11	11	0.0742430128875158
5115	-37.1282234191895	-22.5000419616699	3	0	11	11	0.0705050221584115
5116	-36.4304313659668	-22.4999504089355	3	0	11	11	0.0698147096474065
5117	-36.8676109313965	-22.4999504089355	3	0	11	11	0.0702466810633754
5118	-36.2068862915039	-22.499942779541	3	0	11	11	0.0695948062861759
5119	-34.2596282958984	-22.499942779541	3	0	11	11	0.0677059752855291
5120	-43.2465896606445	-22.500057220459	3	0	11	11	0.0768361707835113
5121	-41.2583274841309	-22.500057220459	3	0	11	11	0.0747235754382145
5122	-38.5438423156738	-22.4999389648438	3	0	11	11	0.0719259765687432
5123	-33.6183776855469	-22.4999351501465	3	0	11	11	0.0670944679396187
5124	-38.9990539550781	-22.5000648498535	3	0	11	11	0.0723878829354899
5125	-30.4387359619141	-22.5000686645508	3	0	11	11	0.0641367960738647
5126	-37.5146522521973	-22.499927520752	3	0	11	11	0.0708906357367494
5127	-45.7652626037598	-22.499927520752	3	0	11	11	0.079591459655502
5128	-37.6534690856934	-22.5000762939453	3	0	11	11	0.0710289228271379
5129	-34.2470245361328	-22.5000877380371	3	0	11	11	0.0676933861605974
5130	-37.2424964904785	-22.4999008178711	3	0	11	11	0.0706192519675557
5131	-35.5978469848633	-22.4999008178711	3	0	11	11	0.0689990135930956
5132	-34.0204429626465	-22.5000991821289	3	0	11	11	0.0674767127465385
5133	-36.5887565612793	-22.4998970031738	3	0	11	11	0.069971061647543
5134	-39.6899948120117	-22.5001029968262	3	0	11	11	0.0730948016746186
5135	-33.8669395446777	-22.4998931884766	3	0	11	11	0.067331050238931
5136	-40.2261695861816	-22.4998893737793	3	0	11	11	0.0736486945118182
5137	-39.1432647705078	-22.5001106262207	3	0	11	11	0.0725347616295268
5138	-38.033145904541	-22.4998817443848	3	0	11	11	0.0714106901927777
5139	-34.6922187805176	-22.4998817443848	3	0	11	11	0.0681216548636618
5140	-33.635814666748	-22.5001182556152	3	0	11	11	0.0671103775485921
5141	-33.9431571960449	-22.5001182556152	3	0	11	11	0.067402899681537
5142	-43.8697128295898	-22.5001220703125	3	0	11	11	0.0775091869074442
5143	-41.4323539733887	-22.5001220703125	3	0	11	11	0.0749060760810877
5144	-36.3493232727051	-22.5001220703125	3	0	11	11	0.069734205765502
5145	-40.5224189758301	-22.5001258850098	3	0	11	11	0.0739550086752996
5146	-36.9146118164062	-22.5001258850098	3	0	11	11	0.0702926172951624
5147	-40.3768653869629	-22.4998664855957	3	0	11	11	0.0738049199872264
5148	-40.4781265258789	-22.4998664855957	3	0	11	11	0.0739100082825924
5149	-35.474178314209	-22.5001335144043	3	0	11	11	0.0688777339533172
5150	-33.9560241699219	-22.5001411437988	3	0	11	11	0.0674150901995918
5151	-38.7291984558105	-22.4998512268066	3	0	11	11	0.0721142580798365
5152	-36.9688987731934	-22.5001487731934	3	0	11	11	0.0703463771513883
5153	-30.6110954284668	-22.5001487731934	3	0	11	11	0.0642936631420349
5154	-36.3980178833008	-22.5001487731934	3	0	11	11	0.0697820487415832
5155	-33.8335227966309	-22.4998474121094	3	0	11	11	0.0672993824265991
5156	-37.2708129882812	-22.4998435974121	3	0	11	11	0.070647667155539
5157	-34.427619934082	-22.4998435974121	3	0	11	11	0.0678673909548759
5158	-34.2679214477539	-22.5001564025879	3	1	11	11	0.0677131516739989
5159	-41.3286781311035	-22.5001564025879	3	0	11	11	0.0747970156209832
5160	-34.4236793518066	-22.5001564025879	3	0	11	11	0.0678624846584957
5161	-30.8733367919922	-22.5001564025879	3	0	11	11	0.0645334105202337
5162	-32.041015625	-22.5001564025879	3	0	11	11	0.0656111844530318
5163	-36.2117767333984	-22.5001602172852	3	0	11	11	0.0695988108219087
5164	-39.45068359375	-22.4998359680176	3	0	11	11	0.0728502135263242
5165	-29.3076210021973	-22.5001640319824	3	0	11	11	0.0631140805044089
5166	-38.3781814575195	-22.4998207092285	3	0	11	11	0.0717588293482359
5167	-39.390869140625	-22.4998207092285	3	0	11	11	0.0727890006229171
5168	-40.6578216552734	-22.5001792907715	3	0	11	11	0.0740956147009668
5169	-38.9635925292969	-22.4998168945312	3	0	11	11	0.0723527101269299
5170	-42.3998069763184	-22.5001831054688	3	0	11	11	0.0759293203723692
5171	-36.6347694396973	-22.4998092651367	3	0	11	11	0.0700168289362378
5172	-34.965087890625	-22.5001907348633	3	0	11	11	0.0683838145256332
5173	-42.1086769104004	-22.4998054504395	3	0	11	11	0.0756214862221997
5174	-38.039981842041	-22.4998016357422	3	0	11	11	0.071417869742005
5175	-34.8067169189453	-22.4997978210449	3	0	11	11	0.0682323170872151
5176	-38.3088798522949	-22.5002059936523	3	0	11	11	0.07168736848761
5177	-42.855598449707	-22.5002059936523	3	0	11	11	0.0764158531314365
5178	-37.3465805053711	-22.5002136230469	3	0	11	11	0.0707217973045045
5179	-35.6484718322754	-22.5002174377441	3	0	11	11	0.0690472132374671
5180	-37.0538101196289	-22.5002174377441	3	0	11	11	0.0704304180138654
5181	-32.5561676025391	-22.5002250671387	3	0	11	11	0.0660917332147989
5182	-37.4671287536621	-22.5002250671387	3	0	11	11	0.0708420474943089
5183	-38.3634147644043	-22.5002250671387	3	0	11	11	0.0717423776986747
5184	-34.0142631530762	-22.4997711181641	3	0	11	11	0.0674719860850398
5185	-40.4262313842773	-22.4997711181641	3	0	11	11	0.0738565052086457
5186	-36.2044944763184	-22.4997673034668	3	0	11	11	0.0695931021525959
5187	-33.979434967041	-22.5002326965332	3	0	11	11	0.0674370971346075
5188	-31.9654350280762	-22.5002326965332	3	0	11	11	0.0655406539964752
5189	-37.6617774963379	-22.5002326965332	3	0	11	11	0.0710366544052288
5190	-39.0617713928223	-22.4997596740723	3	0	11	11	0.0724529681582562
5191	-36.8316650390625	-22.4997596740723	3	0	11	11	0.0702117778216923
5192	-36.6072616577148	-22.4997596740723	3	0	11	11	0.0699898420289841
5193	-37.4524803161621	-22.5002403259277	3	0	11	11	0.0708273629459332
5194	-36.270435333252	-22.5002403259277	3	0	11	11	0.0696561672194671
5195	-35.9996566772461	-22.500244140625	3	0	11	11	0.0693903935215853
5196	-34.8411865234375	-22.5002479553223	3	0	11	11	0.0682639465108841
5197	-39.9615516662598	-22.5002555847168	3	0	11	11	0.0733738435981205
5198	-35.3236846923828	-22.5002555847168	3	0	11	11	0.0687309997157741
5199	-40.6391220092773	-22.5002555847168	3	0	11	11	0.0740758557681061
5200	-34.2924919128418	-30	3	0	11	11	0.045299498868874
5201	-38.041374206543	-29.9999961853027	3	0	11	11	0.0478239263779885
5202	-37.7766990661621	-29.9999961853027	3	0	11	11	0.0476413996011452
5203	-36.5556449890137	-30.0000038146973	3	0	11	11	0.0468078475410537
5204	-34.338321685791	-30.0000038146973	3	0	11	11	0.0453295699826657
5205	-34.9990653991699	-30.0000076293945	3	0	11	11	0.045765361149949
5206	-34.6808471679688	-29.9999885559082	3	0	11	11	0.0455550283447707
5207	-41.6402931213379	-29.9999847412109	3	0	11	11	0.0503726685042419
5208	-38.788646697998	-29.9999847412109	3	0	11	11	0.0483428857914997
5209	-27.0899810791016	-29.9999847412109	3	0	11	11	0.0408016066498422
5210	-38.2531051635742	-30.0000152587891	3	0	11	11	0.04797036998288
5211	-42.090648651123	-29.9999809265137	3	0	11	11	0.0507005307873248
5212	-36.503101348877	-30.0000190734863	3	0	11	11	0.0467722537990917
5213	-36.0963249206543	-30.0000228881836	3	0	11	11	0.0464978558313494
5214	-34.0811233520508	-29.9999732971191	3	0	11	11	0.0451610778862012
5215	-40.5163879394531	-30.0000267028809	3	0	11	11	0.0495631066741275
5216	-38.3778266906738	-30.0000267028809	3	0	11	11	0.0480568322182517
5217	-41.3842620849609	-29.9999694824219	3	0	11	11	0.050187219294633
5218	-38.0788078308105	-30.0000305175781	3	0	11	11	0.0478497062473551
5219	-39.3791961669922	-29.9999656677246	3	0	11	11	0.0487568088286546
5220	-41.5818176269531	-29.9999656677246	3	0	11	11	0.0503302985869908
5221	-33.675106048584	-29.9999656677246	3	0	11	11	0.0448962087368298
5222	-35.8192825317383	-30.0000343322754	3	0	11	11	0.0463118272981337
5223	-34.5537109375	-29.9999618530273	3	0	11	11	0.0454712997421384
5224	-30.2554512023926	-29.9999618530273	3	0	11	11	0.0427232593372876
5225	-38.7448196411133	-30.0000419616699	3	0	11	11	0.0483121544226039
5226	-33.6273498535156	-29.9999504089355	3	0	11	11	0.044865186982848
5227	-41.3834457397461	-29.9999504089355	3	0	11	11	0.0501866805577662
5228	-39.6650505065918	-29.9999504089355	3	0	11	11	0.0489583891147486
5229	-40.8701477050781	-29.9999504089355	3	0	11	11	0.0498167545663387
5230	-40.0522232055664	-29.999942779541	3	0	11	11	0.0492326436453715
5231	-37.2433090209961	-30.000057220459	3	0	11	11	0.0472754128185223
5232	-36.4378395080566	-29.9999389648438	3	0	11	11	0.0467283311300019
5233	-36.9634895324707	-29.9999389648438	3	0	11	11	0.0470848672135315
5234	-36.886791229248	-29.9999389648438	3	0	11	11	0.0470326838779348
5235	-39.5933036804199	-30.0000610351562	3	0	11	11	0.0489074378758383
5236	-35.8039093017578	-29.9999351501465	3	0	11	11	0.046301775669263
5237	-37.9334297180176	-29.9999351501465	3	0	11	11	0.04774956269891
5238	-39.7353172302246	-30.0000648498535	3	0	11	11	0.0490077481169697
5239	-35.9702987670898	-30.0000648498535	3	0	11	11	0.0464130513464566
